Date,Soil temperature at 0.05 depth in mts,Soil temperature at 0.1 depth in mts,Soil temperature at 0.20cm depth in mts,Soil temperature at 0.50cm depth in mts,Soil temperature at 1.00cm depth in mts,max air temperature at 1.5mts,min air temperature at 1.5mts,"max relative humidity
 at 1.5mts","min Relative humidity
 at 1.5mts",Pitche Evaporation,Pan Evaporation,Wind Speed km/h at day,Wind Speed km/h at night,Wind Speed Avarage(m/s),sunshine hour,Rainfall
06-Jun-19,28.32,28.6,29.04,0,31,33.2,21.8,96,65,0,6.13,0.95,0.89,,,
07-Jun-19,28.6,28.44,28.92,0,31,31.6,20.6,96,66,0,3.24,0.59,0.41,,,
08-Jun-19,28.96,28.6,28.72,0,31,33,21,92,56,0,5,0.67,1.52,,,
09-Jun-19,28.6,29.12,28.76,0,31,33,22.8,88,66,0,5.6,0.59,0.1,,,
10-Jun-19,26.88,27.56,28.52,0,30.96,30.4,22.6,96,84,0,1,0.7,0.27,,,
11-Jun-19,28.24,28,28.2,0,30.8,31.6,21.8,96,64,0,2.8,0.72,0.16,,,
12-Jun-19,28.66,28.4,28.44,0,30.8,32.4,23.2,89,62,0,3.74,0.68,0.22,,,
13-Jun-19,29.24,28.68,28.6,0,30.92,33.8,22.8,92,56,0,8.34,0.64,0.2,,,
14-Jun-19,28.4,28.96,29.04,0,31,33.4,22,88,62,0,3.56,1.83,0.28,,,
15-Jun-19,29.48,28.8,28.56,0,31,33.4,22,96,62,0,6.56,0.66,0.62,,,
16-Jun-19,29.6,28.96,29.08,0,31,33.4,23.8,92,56,0,7,1.35,0.54,,,
17-Jun-19,27.98,28.2,29.08,0,30.8,32.8,21.4,96,68,0,3.5,1.35,0.16,,,
18-Jun-19,28.56,28.88,28.4,0,30.8,32.6,21.8,96,55,0,3.74,0.53,0.56,,,
19-Jun-19,28.28,28.36,28.64,0,30.8,31.2,22,92,66,0,4.06,0.77,0.48,,,
20-Jun-19,28.72,28.44,28.44,0,30.8,32.8,22,80,63,0,5,1,0.36,,,
21-Jun-19,29.76,28.86,28.68,0,30.8,34.8,20.8,96,56,0,5.48,0.86,0.75,,,
22-Jun-19,28.46,28.6,29.04,0,30.8,34.6,22.2,92,58,0,6,1.11,0.69,,,
23-Jun-19,29.24,29.08,29.08,0,30.8,31,22.2,96,59,0,4.94,1.2,0.39,,,
24-Jun-19,28.12,28.4,28.76,0,30.6,31.4,21.4,96,68,0,3.66,0.45,0.1,,,
25-Jun-19,29.6,29.36,29.76,0,30.6,35.4,21.4,96,50,0,5.28,0.73,0.56,,,
26-Jun-19,29.32,29.04,29.2,0,33,32.6,22.2,96,63,0,4.1,0.69,0.22,,,
27-Jun-19,29.4,29.16,29.08,0,30.52,33.4,22,96,59,0,3.38,0.85,0.32,,,
28-Jun-19,28.84,29.08,29.32,0,30.04,34,22,92,69,0,5.1,0.84,0.17,,,
29-Jun-19,29.04,29.04,29.2,0,30.4,34.2,23.4,92,55,0,6.1,1.5,0.91,,,
30-Jun-19,28.76,28.84,28.88,0,30.4,32.4,22.2,92,65,0,3.7,0.96,0.77,,,
01-Jul-19,29.88,29.12,28.96,0,30.4,34.8,21,92,47,0,5.08,0.79,0.28,,,
02-Jul-19,27.4,28.56,29.16,0,30.4,34.6,21.2,96,66,0,3.42,1.64,0.44,,,
03-Jul-19,27.56,27.32,28.32,0,30.4,31,21,96,68,0,4.6,0.92,0.24,,,
04-Jul-19,29.68,29.04,28.44,0,30.4,35,22.4,96,52,0,3.8,0.62,0.3,,,
05-Jul-19,29.04,28.84,28.64,0,30.6,34.8,22.8,92,55,0,5.8,0.7,0.42,,,
06-Jul-19,30.2,29.48,29.04,0,30.6,35,22,96,50,0,5.6,0.78,0.41,,,
07-Jul-19,31.68,30.24,29.68,0,30.6,35,22,92,50,0,7.4,0.95,0.34,,,
08-Jul-19,32.32,31.12,30.28,0,30.6,36.6,22.2,96,48,0,8.2,0.77,0.38,,,
09-Jul-19,32.48,31.24,30.68,0,30.64,36.4,21,92,42,0,6.4,0.86,0.43,,,
10-Jul-19,29.32,29.96,30.64,0,30.84,35,22.6,88,69,,4.34,1.34,0.28,,,
11-Jul-19,30.72,29.88,29.88,0,30.6,35,20,92,51,0,7,0.77,0.69,,,
12-Jul-19,30.48,30.08,30.36,0,30.6,34.6,20.8,92,50,0,5.8,0.89,1.87,,,
13-Jul-19,28.92,29.32,29.72,0,30.6,33.4,21.6,96,55,0,3.04,1.12,0.76,,,
14-Jul-19,28.68,28.84,29.24,0,30.4,31.6,20.4,96,62,0,3.3,1.2,0.27,,,
15-Jul-19,29.72,29.28,29.28,0,30.8,34.6,20.4,96,42,0,7.6,1.04,0.72,,,
16-Jul-19,30.52,30,29.68,0,30.6,34.6,21,87,53,0,6.1,1.23,0.29,,,
17-Jul-19,30.12,30.08,30.24,0,30.8,34,22.8,92,53,0,4.4,0.91,0.36,,,
18-Jul-19,31.12,30.56,30.2,0,30.8,33.4,21.4,96,50,0,8.6,1.21,0.31,,,
19-Jul-19,31.32,30.72,30.32,0,30.8,35.6,17.6,96,42,0,7,0.78,0.3,,,
20-Jul-19,32,31.28,30.8,0,30.8,35.6,21.8,96,42,0,7.76,1.05,0.13,,,
21-Jul-19,31.92,31.48,30.72,0,31.04,35,22.8,88,42,0,5.78,0.93,1.16,,,
22-Jul-19,28.56,29.6,30.6,0,30.88,35.6,20.2,96,70,0,2.84,1.16,0.1,,,
23-Jul-19,29.28,29.16,29.5,0,30.8,34,19.8,96,47,0,6.66,0.89,0.26,,,
24-Jul-19,30.8,30.2,30.08,0,30.88,35,21.8,96,55,0,5.94,1.2,0.14,,,
25-Jul-19,27.36,28.72,29.76,0,30.76,32.8,21,92,71,0,4,1.26,0.3,,,
26-Jul-19,28.88,28.76,28.84,0,30.6,34.2,21.4,88,56,0,3.6,0.65,0.14,,,
27-Jul-19,30.4,29.64,29.6,0,30.72,34,22.6,92,49,0,6.4,0.89,0.64,,,
28-Jul-19,28.28,29,29.8,0,30.72,34,23,92,71,0,3.66,0.68,0.48,,,
29-Jul-19,28.56,28.36,29,0,30.68,32.8,21.8,92,62,0,4.34,0.87,0.22,,,
30-Jul-19,29.08,29.16,29.24,0,30.8,33.8,21.6,92,55,0,3.22,1.15,0.25,,,
31-Jul-19,25.76,26.68,28.52,0,30.52,32.6,20.6,96,71,0,1.54,1.12,0.45,,,
01-Aug-19,27.76,27.24,27.44,0,30.4,32.4,20.2,96,64,0,4.06,0.38,0.29,,,
02-Aug-19,28.88,28.72,28.24,0,30.48,33.2,21,96,54,0,5.64,0.7,0.17,,,
03-Aug-19,28.88,28.6,28.96,0,30.56,34,20.8,96,53,0,6.76,0.94,0.34,,,
04-Aug-19,28.56,28.36,28.64,0,30.56,32.8,22.8,92,50,0,5.64,0.93,0.25,,,
05-Aug-19,28.76,28.36,28.48,0,30.48,33.8,22,92,54,0,3.56,0.77,0.52,,,
06-Aug-19,29.44,28.64,28.84,0,30.6,35,20.8,96,50,0,8.64,0.71,0.29,,,
07-Aug-19,29.96,29.48,29.08,0,30.6,35.8,21.8,92,50,0,7.76,0.79,0.26,,,
08-Aug-19,30.86,30,29.44,0,30.6,35.8,20.8,92,46,0,7,1,0.26,,,
09-Aug-19,31.56,30.72,30.12,0,30.56,36.2,23,92,48,0,7.4,0.72,1.57,,,
10-Aug-19,27.28,28.6,29.64,0,30.56,33.6,20.6,96,77,0,2.1,2.28,0.28,,,
11-Aug-19,28.16,27.84,28.28,0,30.4,31.2,19.8,96,61,0,5,0.93,0.18,,,
12-Aug-19,29.32,28.92,28.7,0,30.4,32.8,22.2,96,55,0,5.74,0.68,0.55,,,
13-Aug-19,29.29,29.4,29.08,0,30.44,33.4,23,88,53,0,5.26,0.72,0.81,,,
14-Aug-19,31.96,30.36,29.52,0,30.6,35,22.2,92,49,0,,0.95,0.31,,,
15-Aug-19,30.24,30.28,30.08,0,30.6,33.6,23,92,55,0,,0.77,0.16,,,
16-Aug-19,31.16,30.4,30,0,30.48,34,22,88,46,0,,1.01,0.26,,,
17-Aug-19,31.44,30.84,30.28,0,30.52,34.2,23,84,46,0,,0.75,0.46,,,
18-Aug-19,31,30.64,30.44,0,30.4,33.6,22.2,92,53,0,,0.84,0.32,,,
19-Aug-19,32.4,31.16,30.6,0,30.52,35.4,22.6,92,47,0,,0.91,0.25,,,
20-Aug-19,32.36,31.92,31.08,0,30.68,35.6,21.8,84,44,0,,1.42,0.61,,,
21-Aug-19,30.16,30.16,30.6,0,30.64,33.6,21.4,96,55,0,5.4,1.27,0.17,,,
22-Aug-19,30.48,30.04,30.28,0,30.52,34.6,22.8,96,49,0,5.94,0.89,0.26,,,
23-Aug-19,30.04,29.92,30.2,0,30.56,35,22.4,96,53,0,4.96,0.92,1.39,,,
24-Aug-19,31.16,30.16,29.8,0,30.36,35,20,96,49,0,8.6,1.13,0.47,,,
25-Aug-19,32.72,31.44,30.56,0,30.64,35.6,22.6,92,46,0,6.3,1.05,0.15,,,
26-Aug-19,31.8,31.32,31.12,0,30.92,35.8,20,96,45,0,6.4,0.88,0.36,,,
27-Aug-19,31.08,31.04,30.92,0,30.8,34.2,21.6,92,58,0,7.6,1.41,1.11,,,
28-Aug-19,31.2,30.68,30.4,0,30.8,35,21.6,92,49,0,5.34,0.86,1.08,,,
29-Aug-19,31.68,31.12,30.76,0,30.8,34.2,23,92,55,0,7.56,1.62,0.67,,,
30-Aug-19,31.92,31,30.68,0,30.8,35.2,21.6,92,45,0,5.1,0.91,0.22,,,
31-Aug-19,31.52,31.12,31,0,31,35,22,85,50,0,5.84,1.23,0.69,,,
01-Sep-19,29.52,29.68,30.14,0,30.8,32.6,20.8,96,47,0,4.48,0.77,0.29,,,
02-Sep-19,30.88,30.16,29.68,0,30.76,37,20.4,96,42,0,6.3,1.08,0.41,,,
03-Sep-19,32.16,31.2,30.44,0,30.8,36,20,92,42,0,6.52,1.5,0.37,,,
04-Sep-19,29.16,30,30.56,0,30.8,35,22.4,93,71,0,0.96,1.35,0.44,,,
05-Sep-19,32.28,30.08,29.72,0,31,35.8,21.4,92,42,0,4.5,1,1.66,,,
06-Sep-19,29.2,30,30.4,0,31,35.6,21,92,55,0,4.64,0.986,0.41,,,
07-Sep-19,30.52,29.4,30.12,0,30.8,35.4,22.2,92,47,0,7.02,1.06,0.73,,,
08-Sep-19,30.76,30.24,30.4,0,30.8,34.4,22,88,47,0,7.5,1.18,0.22,,,
09-Sep-19,31.44,30.88,30.4,0,30.96,35,21.8,84,46,0,4.32,0.68,0.2,,,
10-Sep-19,31.84,31.2,30.6,0,31,36.2,20.2,96,45,0,4.68,0.8,0.24,,,
11-Sep-19,32.2,31.6,31.04,0,31,36,20.8,92,47,0,8.34,1.07,0.24,,,
12-Sep-19,30.28,30.8,31.08,0,31,34,23,92,55,0,3.52,1.02,0.73,,,
13-Sep-19,31.2,30.56,30.28,0,31,36.8,21.6,96,41,0,6.78,0.82,0.39,,,
14-Sep-19,30.36,29.84,30.52,0,30.8,36.4,22.6,84,61,0,4.92,1.91,0.64,,,
15-Sep-19,32.24,31.04,30.44,0,31,37.8,20,96,40,0,8.96,1.03,0.29,,,
16-Sep-19,31.72,31.36,31.2,0,31,36.6,21.6,84,55,0,6.76,1.41,0.72,,,
17-Sep-19,33.6,32.28,30.92,0,30.8,38,21.6,84,36,0,8.42,0.96,0.69,,,
18-Sep-19,33.96,32.88,32.12,0,30.8,37.2,21.4,92,36,0,9.38,1.28,0.6,,,
19-Sep-19,34.32,33.12,32.36,0,31,38.4,21,92,36,0,9.62,0.86,1,,,
20-Sep-19,33.48,33.4,32.68,0,31.2,38.6,23.2,84,42,0,6.86,0.93,0.28,,,
21-Sep-19,33.36,32.92,33.6,0,31.2,36.8,21.6,84,38,0,5.88,1.09,0.59,,,
22-Sep-19,33.84,32.6,32.48,0,31.2,38.6,22.6,84,42,0,8.48,0.85,1.47,,,
23-Sep-19,32.48,32.2,32.4,0,31.2,36,23.2,88,47,0,8.48,0.99,0.31,,,
24-Sep-19,32.72,32.08,32.08,0,31.4,37.2,21,96,39,0,8.6,1.31,1.1,,,
25-Sep-19,34.16,32.64,32.28,0,31.6,39.8,22.6,84,37,0,7.56,1.09,0.81,,,
26-Sep-19,34.2,32.24,32.48,0,31.8,34.6,23,84,51,0,5.46,1.04,0.23,,,
27-Sep-19,30.92,30.96,31.48,0,31.8,33.2,21.2,92,58,0,5.04,1.39,0.25,,,
28-Sep-19,32.92,31.84,31.4,0,31.8,38.4,21.4,88,42,0,6.66,0.95,0.64,,,
29-Sep-19,32.4,33.2,32,0,32,37,22.4,84,42,0,7.86,1,0.37,,,
30-Sep-19,32.84,32.24,32.2,0,32.2,35.6,23.2,92,50,0,4.46,1.15,0.8,,,
01-Oct-19,33.84,32.52,32.08,0,32,38.8,21.6,92,38,0,5.14,0.91,0.64,,,
02-Oct-19,31.64,31.8,32.28,0,31.8,35.4,21.8,96,47,0,4.6,1.15,0.7,,,
03-Oct-19,31.32,31.6,31,0,32.08,36.2,21.4,92,42,0,6.78,1.27,0.84,,,
04-Oct-19,28.68,29.64,31.04,0,32,34,21.4,96,55,0,2.98,1.06,0.34,,,
05-Oct-19,28.96,29.48,30.04,0,31.68,34.6,21.4,96,58,0,5.9,1.24,1.54,,,
06-Oct-19,27.68,28,29.44,0,31.76,34,21.8,88,50,0,5,1.15,1.02,,,
07-Oct-19,28.68,29,29.2,0,31.84,35.2,21,92,48,0,6.1,1.12,0.55,,,
08-Oct-19,29.96,29.48,29.28,0,31.92,36,22,84,50,0,4.52,1.19,0.67,,,
09-Oct-19,31,29.8,29.56,0,31.88,36.2,21.4,92,45,0,6.48,1,1.3,,,
10-Oct-19,28.28,29.08,29.48,0,31.88,35.2,20.2,96,49,0,4,0.81,0.49,,,
11-Oct-19,29.76,29.48,29.56,0,31.88,34.2,21.4,92,56,0,3.84,0.84,0.87,,,
12-Oct-19,29.36,28.8,29.52,0,31.88,34,21.2,96,59,0,5,0.98,0.89,,,
13-Oct-19,27.68,28.04,29.08,0,31.64,33.4,19.8,96,63,0,4,1.17,1.17,,,
14-Oct-19,28.04,28.16,28.96,0,31.6,34.2,20.4,96,58,0,5.58,1.04,0.2,,,
15-Oct-19,29.24,28.68,28.84,0,31.6,35.2,20.8,96,50,0,4.7,0.92,0.49,,,
16-Oct-19,29.4,28.88,29.24,0,31.68,34.2,21.2,84,47,0,6.46,1.21,0.62,,,
17-Oct-19,28.52,28.68,29,0,31.48,33.2,19,96,51,0,5.6,0.82,1.31,,,
18-Oct-19,28.32,28.32,28.96,0,30.16,33,21.8,92,58,0,6.4,1.68,0.02,,,
19-Oct-19,28.44,28.32,29.8,0,30.8,33.8,20.8,96,58,0,5.1,1.2,0.59,,,
20-Oct-19,28.56,28.28,28.6,0,30.6,31.2,21.4,96,53,0,3.84,0.75,0.39,,,
21-Oct-19,29.2,28.64,28.68,0,30.52,31.4,20.2,96,62,0,4.46,0.78,0.65,,,
22-Oct-19,27.44,27.8,28.76,0,30.56,31.2,19.6,96,62,0,3.84,0.7,0.37,,,
23-Oct-19,27.72,27.84,28.6,0,30.68,32.2,19.8,96,58,0,2.4,0.89,0.13,,,
24-Oct-19,28.84,28.52,28.88,0,30.72,34,20.4,92,55,0,6.34,0.76,0.18,,,
25-Oct-19,28.8,28.44,28.68,0,30.68,34.4,21.4,96,55,0,5.99,0.64,0.22,,,
26-Oct-19,29.16,28.56,28.8,0,30.72,33.4,22.4,96,52,0,4.02,1.18,0.63,,,
27-Oct-19,29.08,28.72,28.8,0,30.76,32.2,22,96,63,0,4.02,1.01,0.34,,,
28-Oct-19,28.04,28,28.64,0,30.6,32,22,96,62,0,2.84,1.23,0.43,,,
29-Oct-19,28.88,28.56,28.56,0,30.6,33.4,21.4,92,51,0,5,1.07,0.1,,,
30-Oct-19,29.12,28.76,28.76,0,30.2,34.4,22.2,96,55,0,5.48,1.06,0.24,,,
31-Oct-19,28.8,28.72,28.8,0,30.2,32.4,22,96,56,0,7.34,1.33,0.25,,,
01-Nov-19,28.76,28.64,28.68,0,30.32,34.6,20.4,96,56,0,7.14,1.21,0.33,,,
02-Nov-19,28.88,28.6,28.8,0,30.32,33.4,20.4,92,56,0,7,1.29,0.09,,,
03-Nov-19,28.92,28.48,28.84,0,30.36,33.6,21,96,58,0,5.8,1.08,0.4,,,
04-Nov-19,29.04,28.68,28.88,0,30.4,33.2,21,92,54,0,5.92,1.07,0.58,,,
05-Nov-19,29.08,28.8,28.92,0,30.44,33.4,21.2,96,56,0,3.98,0.88,0.66,,,
06-Nov-19,28.84,28.64,28.92,0,30.32,31.6,20.4,92,55,0,5.06,0.65,0.27,,,
07-Nov-19,28.92,28.76,28.76,0,30.32,33.8,21.4,96,63,0,4.74,0.83,0.98,,,
08-Nov-19,28.28,28.28,28.88,0,30.36,33.4,22.2,84,55,0,5.22,1.22,0.18,,,
09-Nov-19,29.88,29.28,29.04,0,30.4,35.4,22,96,62,0,8.52,1.18,0.23,,,
10-Nov-19,30.68,29.92,29.56,0,30.48,34.8,21.6,96,53,0,4.48,0.92,1.08,,,
11-Nov-19,30.8,30.32,29.92,0,30.44,34,21.2,92,56,0,5.46,0.78,0.25,,,
12-Nov-19,30.08,30.12,30,0,30.36,32.6,21,96,65,0,6.14,0.58,0.16,,,
13-Nov-19,29.12,29.32,29.64,0,30.28,32.4,20.4,96,65,0,3,0.81,0.39,,,
14-Nov-19,28.12,28.36,29.08,0,30.28,31.6,20,96,67,0,3.8,0.53,0.25,,,
15-Nov-19,29.4,28.88,29,0,30.32,33.8,19.8,96,60,0,7.2,0.77,0.26,,,
16-Nov-19,29.48,28.96,29.28,0,30.28,34.6,19.6,96,63,0,5,0.64,0.25,,,
17-Nov-19,30,29.48,29.28,0,30.32,35.2,19.4,96,56,0,4.84,0.61,0.2,,,
18-Nov-19,30.32,30.08,29.6,0,30.4,35.2,20,96,59,0,5.88,0.67,0.41,,,
19-Nov-19,29.96,29.72,29.76,0,30.4,33.6,19.4,92,63,0,4.02,0.86,0.42,,,
20-Nov-19,27.44,28.12,29.24,0,30.32,31.2,19,96,77,0,3.32,0.64,0.18,,,
21-Nov-19,27.2,27.6,28.3,0,30.04,29,19.4,96,83,0,3.64,0.55,0.21,,,
22-Nov-19,27.08,27.64,28.16,0,30.2,28.4,20,96,77,0,3.86,0.92,0.44,,,
23-Nov-19,28,27.92,28.2,0,30.24,32.2,20.4,92,62,0,3.1,0.55,0.55,,,
24-Nov-19,28.56,28.16,28.16,0,30.28,31,20,96,65,0,3.4,0.66,0.37,,,
25-Nov-19,29,28.84,28.52,0,30.28,31.8,20,96,65,0,4,1.05,0.42,,,
26-Nov-19,27.72,27.92,28.52,0,30.2,29,19,96,71,0,2.44,0.69,0.11,,,
27-Nov-19,28.36,28.04,28.16,0,30.2,33,18,96,59,0,4.84,0.74,0.19,,,
28-Nov-19,28.6,28.36,28.28,0,30.12,31.8,20,96,65,0,5.28,0.79,0.12,,,
29-Nov-19,29.04,28.6,28.48,0,30.2,33,20.4,96,61,0,3.72,0.78,0.16,,,
30-Nov-19,28.88,28.6,28.76,0,30.28,33,20.2,96,65,0,4.44,0.67,0.16,,,
01-Dec-19,28.24,28.04,28.4,0,30.28,32.6,20.4,96,65,0,4.93,0.99,0.12,,,
02-Dec-19,29.12,28.64,28.36,0,30,33,20,96,59,0,4.18,0.74,0.29,,,
03-Dec-19,28.8,28.6,28.68,0,30.16,33.6,19.4,96,63,0,3.94,0.58,0.28,,,
04-Dec-19,26.8,27.76,28.44,0,30,31,20.6,96,85,0,2.8,0.63,0.12,,,
05-Dec-19,28.72,28.2,27.92,0,29.88,33.2,19.6,96,63,0,6.36,0.62,0.17,,,
06-Dec-19,28.92,28.88,28.6,0,30.04,33.4,20,96,63,0,7.12,0.45,0.08,,,
07-Dec-19,28.64,28.6,28.52,0,29.96,32.8,20.2,96,63,0,4.64,0.97,0.16,,,
08-Dec-19,28,27.96,28.04,0,30.04,31,20.4,96,64,0,4.9,0.78,0.15,,,
09-Dec-19,27.8,27.8,28.12,0,29.88,32,20.6,96,67,0,3.36,0.7,0.13,,,
10-Dec-19,28.3,28,28.04,0,29.88,32.8,21,96,65,0,3.62,0.53,0.39,,,
11-Dec-19,27.92,27.96,28.24,0,30.04,31.8,18.4,96,69,0,2.92,0.79,0.13,,,
12-Dec-19,28.6,28.24,28.2,0,29.88,32.2,19.6,96,67,0,3.76,0.78,0.43,,,
13-Dec-19,28.44,28.52,28.28,0,29.8,32.8,19.8,92,59,0,3.72,0.83,0.7,,,
14-Dec-19,26.6,27.16,28.08,0,29.72,31.8,18.4,96,63,0,2.14,0.56,0.58,,,
15-Dec-19,27.88,27.68,27.8,0,29.48,32.4,18.4,96,55,0,3.7,0.63,0.8,,,
16-Dec-19,28.8,28.48,28.24,0,29.4,32,19.4,92,71,0,5.2,0.93,0.14,,,
17-Dec-19,28.36,28.48,28.4,0,29.44,33,19,96,55,0,6.16,0.98,0.15,,,
18-Dec-19,28.8,27.92,28.2,0,29.4,32,21.2,96,62,0,3.52,0.98,0.17,,,
19-Dec-19,27.72,27.56,28.08,0,29.4,32.2,19.8,96,62,0,3.72,0.94,0.17,,,
20-Dec-19,28.36,27.92,27.84,0,29.4,34.6,20.2,96,56,0,5.28,0.62,0.12,,,
21-Dec-19,28.04,28,28.04,0,29.4,35,19,96,55,0,4.9,0.83,0.12,,,
22-Dec-19,27.28,27.4,27.88,0,29.4,33.4,18.6,96,55,0,4.88,1.05,0.19,,,
23-Dec-19,27.68,27.18,27.64,0,29.4,30.2,19.2,96,66,0,6.48,1.4,0.2,,,
24-Dec-19,28.16,27.92,27.64,0,29.6,33.2,19,96,54,0,4.24,0.67,0.2,,,
25-Dec-19,29.08,28.72,28.12,0,29.56,35.4,20.6,92,52,0,5.08,0.66,0.46,,,
26-Dec-19,29.84,29.12,28.72,0,29.8,35,20.4,96,52,0,7,0.88,0.13,,,
27-Dec-19,30.16,29.56,29.12,0,29.64,35.2,20,96,52,0,6.36,0.92,0.35,,,
28-Dec-19,30.44,29.84,29.44,0,29.76,34.8,19.8,96,52,0,5.76,0.81,0.12,,,
29-Dec-19,28.08,28.76,29.48,0,29.56,32.6,19.4,96,77,0,3.16,0.64,0.14,,,
30-Dec-19,29.6,29,28.48,0,29.8,35.6,19.4,96,50,0,4.58,0.78,0.32,,,
31-Dec-19,31.12,30.2,29.4,0,29.84,35,19.8,96,48,0,6.74,0.78,0.26,,,
01-Jan-20,31.4,30.52,29.52,0,29.88,35.8,18.2,96,48,0,7.82,0.83,0.22,,,
02-Jan-20,31.76,30.24,30.2,0,29.96,36.4,18.4,96,48,0,7.62,0.72,0.33,,,
03-Jan-20,32.12,31.2,30.52,0,29.92,36,20.2,96,48,0,6.06,0.87,0.77,,,
04-Jan-20,32.16,31.4,30.84,0,29.96,35.4,19.2,96,47,0,6.08,0.95,0.38,,,
05-Jan-20,32,30.96,31.12,0,30,35,20.2,96,51,0,6.86,0.88,0.26,,,
06-Jan-20,31.68,31.12,30.84,0,30.16,35.2,19.2,96,47,0,7,0.87,0.6,,,
07-Jan-20,30.68,30.88,30.96,0,30.16,35,20.2,96,56,0,4.52,0.85,0.33,,,
08-Jan-20,30.32,30.16,30.32,0,30.2,34.4,19.6,96,54,0,4.18,0.8,0.52,,,
09-Jan-20,29.68,29.76,30.04,0,30.16,33.2,19.6,96,56,0,1.92,0.97,0.36,,,
10-Jan-20,30.88,30.28,30.12,0,30.32,36,19.8,96,53,0,5.14,0.86,1.23,,,
11-Jan-20,30.92,30.4,30.24,0,30.4,34.8,17.8,96,54,0,8.14,0.86,1.42,,,
12-Jan-20,30.32,30.4,30.52,0,30.4,32.4,19,92,45,0,7.5,0.74,0.55,,,
13-Jan-20,29.64,30.04,30.4,0,30.4,31.8,19,88,61,0,6.58,1.11,0.13,,,
14-Jan-20,30.72,30.08,29.92,0,30.4,35,18.2,92,51,0,4.74,0.76,0.18,,,
15-Jan-20,31.24,30.72,30.52,0,30.48,35.6,18.6,96,50,0,5.64,0.78,0.22,,,
16-Jan-20,31.72,31.04,30.84,0,30.6,36.4,18.8,92,52,0,7,0.84,0.12,,,
17-Jan-20,32.04,31.48,31.08,0,30.6,37,18.8,92,41,0,5.6,0.78,0.14,,,
18-Jan-20,32.04,31.52,31.2,0,30.52,37.2,19,92,39,0,7.52,0.65,0.23,,,
19-Jan-20,31.84,31.44,31.36,0,30.6,36.8,19.6,92,44,0,6.2,0.68,0.2,,,
20-Jan-20,31.72,31.36,31.28,0,30.76,36.2,17.8,92,42,0,6.32,0.65,0.69,,,
21-Jan-20,32.04,31.52,31.4,0,30.8,37.4,18.8,92,39,0,6.88,0.92,1.04,,,
22-Jan-20,32.16,31.76,31.6,0,30.84,37.4,18.8,92,39,0,8.84,0.77,1.3,,,
23-Jan-20,32.12,31.72,31.64,0,30.88,36.2,18.8,88,46,0,7.12,0.8,0.73,,,
24-Jan-20,31.76,31.56,31.6,0,30.88,37.4,17.4,96,39,0,6.3,0.83,0.34,,,
25-Jan-20,31.96,31.72,31.64,0,30.92,37.6,19,92,39,0,5.46,1,0.35,,,
26-Jan-20,32.36,31.16,31.88,0,31.04,36.4,20.2,88,48,0,8.54,1.05,0.55,,,
27-Jan-20,29.92,30.76,31.56,0,31.08,36,20.2,96,54,0,3.8,1.59,0.43,,,
28-Jan-20,28.64,29.28,30.36,0,31,32.8,19.6,92,61,0,4.6,1.1,0.32,,,
29-Jan-20,27.92,28.56,29.76,0,31.2,29.4,20.4,96,71,0,3,1.14,0.14,,,
30-Jan-20,28.56,29.2,29.32,0,31.16,32,19.4,96,61,0,3.42,0.8,0.13,,,
31-Jan-20,26.52,28.56,29.12,0,30.44,33.6,19,92,55,0,2.56,0.74,0.28,,,
01-Feb-20,30.52,29.52,29.52,0,29.88,34.6,18.6,96,49,0,5.04,1.02,0.1,,,
02-Feb-20,30.24,30.2,30.2,0,29.96,36,21.4,96,48,0,6.8,0.94,0.29,,,
03-Feb-20,31.2,30.52,30.52,0,29.92,35,18.8,88,61,0,7.06,1.25,0.43,,,
04-Feb-20,31.4,30.84,30.84,0,29.96,33,18.8,92,65,0,7.4,1.18,0.3,,,
05-Feb-20,30.96,31.12,31.12,0,30,31.2,19.2,84,68,0,1.62,1.15,0.23,,,
06-Feb-20,31.12,30.84,30.84,0,30.16,34.2,18.6,96,51,0,4.52,1.44,0.31,,,
07-Feb-20,30.88,30.96,30.96,0,30.16,36.4,19.8,92,47,0,5.38,0.79,0.27,,,
08-Feb-20,30.16,30.32,30.32,0,30.2,35.8,20.4,96,48,0,7.3,0.93,0.45,,,
09-Feb-20,29.76,30.04,30.04,0,30.16,36.6,20,84,39,0,7.7,0.91,0.22,,,
10-Feb-20,30.28,30.12,30.12,0,30.32,37,19.6,96,42,0,7.72,1,0.32,,,
11-Feb-20,30.4,30.24,30.24,0,30.4,37,20.4,92,44,0,6.96,1.16,0.23,,,
12-Feb-20,30.4,30.52,30.52,0,30.4,36,18.6,96,48,0,5.72,1.1,0.99,,,
13-Feb-20,30.04,30.4,30.4,0,30.4,35.6,21.6,84,53,0,6.18,1.2,0.22,,,
14-Feb-20,30.08,29.92,29.92,0,30.4,36.2,21.2,96,50,0,6.38,0.92,0.32,,,
15-Feb-20,30.72,30.52,30.52,0,30.48,35.6,20.6,92,48,0,8.2,1.24,0.43,,,
16-Feb-20,31.04,30.84,30.84,0,30.6,36.2,18.8,92,41,0,6.75,1.05,0.11,,,
17-Feb-20,31.48,31.08,31.08,0,30.6,37.4,20.6,92,44,0,7.18,1.1,0.36,,,
18-Feb-20,31.52,31.2,31.2,0,30.52,37,19.2,92,42,0,10.62,1.03,0.92,,,
19-Feb-20,31.44,31.36,31.36,0,30.6,37.4,20.8,88,44,0,8.16,0.95,1.43,,,
